grid,modality,embedding,discriminability
"('triple', 'sum', '0', 'cov', '77', '0')",func,ASE,0.8664648953646169
"('triple', 'sum', '0', 'cov', '77', '6')",func,ASE,0.8679716809514437
"('kmeans', 'sum', '0', 'cov', '77', '3')",func,ASE,0.8893732010280626
"('kmeans', 'sum', '0', 'cov', '77', '0')",func,ASE,0.8862465960257758
"('kmeans', 'sum', '0', 'cov', '77', '6')",func,ASE,0.8877348508522338
"('triple', 'sum', '0', 'partcorr', '180', '3')",func,ASE,0.854064001546016
"('triple', 'sum', '0', 'partcorr', '180', '0')",func,ASE,0.8592864946248404
"('triple', 'sum', '0', 'partcorr', '180', '6')",func,ASE,0.8530012668843566
"('kmeans', 'sum', '0', 'partcorr', '180', '3')",func,ASE,0.8719508391041237
"('kmeans', 'sum', '0', 'partcorr', '180', '0')",func,ASE,0.8634315382166385
"('kmeans', 'sum', '0', 'partcorr', '180', '6')",func,ASE,0.8764154627098789
"('triple', 'sum', '0', 'partcorr', '135', '3')",func,ASE,0.8534059971351869
"('triple', 'sum', '0', 'partcorr', '135', '0')",func,ASE,0.8603234003234003
"('triple', 'sum', '0', 'partcorr', '135', '6')",func,ASE,0.8506052128099372
"('kmeans', 'sum', '0', 'partcorr', '135', '3')",func,ASE,0.8791840722533791
"('kmeans', 'sum', '0', 'partcorr', '135', '0')",func,ASE,0.8735506221719457
"('kmeans', 'sum', '0', 'partcorr', '135', '6')",func,ASE,0.8855047754011486
"('triple', 'sum', '0', 'partcorr', '228', '3')",func,ASE,0.8717858654634209
"('triple', 'sum', '0', 'partcorr', '228', '0')",func,ASE,0.8716628892347742
"('triple', 'sum', '0', 'partcorr', '228', '6')",func,ASE,0.8442693074421119
"('kmeans', 'sum', '0', 'partcorr', '228', '3')",func,ASE,0.8705144210762189
"('kmeans', 'sum', '0', 'partcorr', '228', '0')",func,ASE,0.872696694940041
"('kmeans', 'sum', '0', 'partcorr', '228', '6')",func,ASE,0.8737938282220312
"('triple', 'sum', '0', 'partcorr', '77', '3')",func,ASE,0.855601663293971
"('triple', 'sum', '0', 'partcorr', '77', '0')",func,ASE,0.8598581030619866
"('triple', 'sum', '0', 'partcorr', '77', '6')",func,ASE,0.8524248356650591
"('kmeans', 'sum', '0', 'partcorr', '77', '3')",func,ASE,0.889810240727672
"('kmeans', 'sum', '0', 'partcorr', '77', '0')",func,ASE,0.8776807375060649
"('kmeans', 'sum', '0', 'partcorr', '77', '6')",func,ASE,0.8788826349801961
"('triple', 'sum', '0.028', 'corr', '180', '3')",func,ASE,0.8702315418417114
"('triple', 'sum', '0.028', 'corr', '180', '0')",func,ASE,0.8708100558659218
"('triple', 'sum', '0.028', 'corr', '180', '6')",func,ASE,0.8636317863121987
"('kmeans', 'sum', '0.028', 'corr', '180', '3')",func,ASE,0.8925904136229185
"('kmeans', 'sum', '0.028', 'corr', '180', '0')",func,ASE,0.8894521052547286
"('kmeans', 'sum', '0.028', 'corr', '180', '6')",func,ASE,0.8857098823480243
"('triple', 'sum', '0.028', 'corr', '135', '3')",func,ASE,0.8706392025264043
"('triple', 'sum', '0.028', 'corr', '135', '0')",func,ASE,0.8705856782504348
"('triple', 'sum', '0.028', 'corr', '135', '6')",func,ASE,0.8669157723211778
"('kmeans', 'sum', '0.028', 'corr', '135', '3')",func,ASE,0.8892196074783743
"('kmeans', 'sum', '0.028', 'corr', '135', '0')",func,ASE,0.8917900712772507
"('kmeans', 'sum', '0.028', 'corr', '135', '6')",func,ASE,0.892364982038895
"('triple', 'sum', '0.028', 'corr', '228', '3')",func,ASE,0.873732787274454
"('triple', 'sum', '0.028', 'corr', '228', '0')",func,ASE,0.8722923321289557
"('triple', 'sum', '0.028', 'corr', '228', '6')",func,ASE,0.8665831335803008
"('kmeans', 'sum', '0.028', 'corr', '228', '3')",func,ASE,0.8854143808060859
"('kmeans', 'sum', '0.028', 'corr', '228', '0')",func,ASE,0.8799995510435432
"('kmeans', 'sum', '0.028', 'corr', '228', '6')",func,ASE,0.8869628024557602
"('triple', 'sum', '0.028', 'corr', '77', '3')",func,ASE,0.863465809020599
"('triple', 'sum', '0.028', 'corr', '77', '0')",func,ASE,0.8657666045934203
"('triple', 'sum', '0.028', 'corr', '77', '6')",func,ASE,0.863123784460719
"('kmeans', 'sum', '0.028', 'corr', '77', '3')",func,ASE,0.8868594380063691
"('kmeans', 'sum', '0.028', 'corr', '77', '0')",func,ASE,0.8883543700881164
"('kmeans', 'sum', '0.028', 'corr', '77', '6')",func,ASE,0.8887144053601339
"('triple', 'sum', '0.028', 'cov', '180', '3')",func,ASE,0.8682687787060143
"('triple', 'sum', '0.028', 'cov', '180', '0')",func,ASE,0.8677214547235512
"('triple', 'sum', '0.028', 'cov', '180', '6')",func,ASE,0.8637924952189978
"('kmeans', 'sum', '0.028', 'cov', '180', '3')",func,ASE,0.8874305143585349
"('kmeans', 'sum', '0.028', 'cov', '180', '0')",func,ASE,0.8876310170016465
"('kmeans', 'sum', '0.028', 'cov', '180', '6')",func,ASE,0.8880331249734235
"('triple', 'sum', '0.028', 'cov', '135', '3')",func,ASE,0.8719322232835746
"('triple', 'sum', '0.028', 'cov', '135', '0')",func,ASE,0.873150262723036
"('triple', 'sum', '0.028', 'cov', '135', '6')",func,ASE,0.8692313944691414
"('kmeans', 'sum', '0.028', 'cov', '135', '3')",func,ASE,0.8847102342786684
"('kmeans', 'sum', '0.028', 'cov', '135', '0')",func,ASE,0.8908865468071916
"('kmeans', 'sum', '0.028', 'cov', '135', '6')",func,ASE,0.8852910986284553
"('triple', 'sum', '0.028', 'cov', '228', '3')",func,ASE,0.870931267806268
"('triple', 'sum', '0.028', 'cov', '228', '0')",func,ASE,0.8708976398137954
"('triple', 'sum', '0.028', 'cov', '228', '6')",func,ASE,0.8695857895434763
"('kmeans', 'sum', '0.028', 'cov', '228', '3')",func,ASE,0.8799864715357674
"('kmeans', 'sum', '0.028', 'cov', '228', '0')",func,ASE,0.8739344317530914
"('kmeans', 'sum', '0.028', 'cov', '228', '6')",func,ASE,0.8823184787310349
"('triple', 'sum', '0.028', 'cov', '77', '3')",func,ASE,0.8649159374457202
"('triple', 'sum', '0.028', 'cov', '77', '0')",func,ASE,0.8688423795261401
"('triple', 'sum', '0.028', 'cov', '77', '6')",func,ASE,0.864603017747034
"('kmeans', 'sum', '0.028', 'cov', '77', '3')",func,ASE,0.8872956965062229
"('kmeans', 'sum', '0.028', 'cov', '77', '0')",func,ASE,0.8841558965859774
"('kmeans', 'sum', '0.028', 'cov', '77', '6')",func,ASE,0.8851570201380088
"('triple', 'sum', '0.028', 'partcorr', '180', '3')",func,ASE,0.8509756819329121
"('triple', 'sum', '0.028', 'partcorr', '180', '0')",func,ASE,0.8588190351451649
"('triple', 'sum', '0.028', 'partcorr', '180', '6')",func,ASE,0.8600332430539737
"('kmeans', 'sum', '0.028', 'partcorr', '180', '3')",func,ASE,0.8740316922135104
"('kmeans', 'sum', '0.028', 'partcorr', '180', '0')",func,ASE,0.871762280723196
"('kmeans', 'sum', '0.028', 'partcorr', '180', '6')",func,ASE,0.8781963059419707
"('triple', 'sum', '0.028', 'partcorr', '135', '3')",func,ASE,0.8544530475602685
"('triple', 'sum', '0.028', 'partcorr', '135', '0')",func,ASE,0.8613999805950271
"('triple', 'sum', '0.028', 'partcorr', '135', '6')",func,ASE,0.8475617485151383
"('kmeans', 'sum', '0.028', 'partcorr', '135', '3')",func,ASE,0.8750304164005231
"('kmeans', 'sum', '0.028', 'partcorr', '135', '0')",func,ASE,0.8622283160674385
"('kmeans', 'sum', '0.028', 'partcorr', '135', '6')",func,ASE,0.8846559441900252
"('triple', 'sum', '0.028', 'partcorr', '228', '3')",func,ASE,0.863550030216697
"('triple', 'sum', '0.028', 'partcorr', '228', '0')",func,ASE,0.8704561837091958
"('triple', 'sum', '0.028', 'partcorr', '228', '6')",func,ASE,0.8158556396378747
"('kmeans', 'sum', '0.028', 'partcorr', '228', '3')",func,ASE,0.8716520356086752
"('kmeans', 'sum', '0.028', 'partcorr', '228', '0')",func,ASE,0.8708297510072657
"('kmeans', 'sum', '0.028', 'partcorr', '228', '6')",func,ASE,0.8633223794514117
"('triple', 'sum', '0.028', 'partcorr', '77', '3')",func,ASE,0.8425604856147634
"('triple', 'sum', '0.028', 'partcorr', '77', '0')",func,ASE,0.849753030226403
"('triple', 'sum', '0.028', 'partcorr', '77', '6')",func,ASE,0.8498404959672565
"('kmeans', 'sum', '0.028', 'partcorr', '77', '3')",func,ASE,0.8841081662162265
"('kmeans', 'sum', '0.028', 'partcorr', '77', '0')",func,ASE,0.876907207145934
"('kmeans', 'sum', '0.028', 'partcorr', '77', '6')",func,ASE,0.8778193257359924
"('triple', 'maximum', '0.22', 'corr', '180', '3')",func,ASE,0.7609084545383838
"('triple', 'maximum', '0.22', 'corr', '180', '0')",func,ASE,0.7594541608626115
"('triple', 'maximum', '0.22', 'corr', '180', '6')",func,ASE,0.7889110313980779
"('kmeans', 'maximum', '0.22', 'corr', '180', '3')",func,ASE,0.7708124063794167
"('kmeans', 'maximum', '0.22', 'corr', '180', '0')",func,ASE,0.7600646004901325
"('kmeans', 'maximum', '0.22', 'corr', '180', '6')",func,ASE,0.7879920845438086
"('triple', 'maximum', '0.22', 'corr', '135', '3')",func,ASE,0.7652725583931964
"('triple', 'maximum', '0.22', 'corr', '135', '0')",func,ASE,0.7571457556620762
"('triple', 'maximum', '0.22', 'corr', '135', '6')",func,ASE,0.7875998746670845
"('kmeans', 'maximum', '0.22', 'corr', '135', '3')",func,ASE,0.7709553881660707
"('kmeans', 'maximum', '0.22', 'corr', '135', '0')",func,ASE,0.7626081120116905
"('kmeans', 'maximum', '0.22', 'corr', '135', '6')",func,ASE,0.7897034472376938
"('triple', 'maximum', '0.22', 'corr', '228', '3')",func,ASE,0.7596164692611393
"('triple', 'maximum', '0.22', 'corr', '228', '0')",func,ASE,0.7553172337525396
"('triple', 'maximum', '0.22', 'corr', '228', '6')",func,ASE,0.787491087697061
"('kmeans', 'maximum', '0.22', 'corr', '228', '3')",func,ASE,0.7622557696522193
"('kmeans', 'maximum', '0.22', 'corr', '228', '0')",func,ASE,0.7620825181066144
"('kmeans', 'maximum', '0.22', 'corr', '228', '6')",func,ASE,0.788431623931624
"('triple', 'maximum', '0.22', 'corr', '77', '3')",func,ASE,0.7764506292144482
"('triple', 'maximum', '0.22', 'corr', '77', '0')",func,ASE,0.7527942143326759
"('triple', 'maximum', '0.22', 'corr', '77', '6')",func,ASE,0.7833636180092873
"('kmeans', 'maximum', '0.22', 'corr', '77', '3')",func,ASE,0.7892048530677813
"('kmeans', 'maximum', '0.22', 'corr', '77', '0')",func,ASE,0.7746764593930585
"('kmeans', 'maximum', '0.22', 'corr', '77', '6')",func,ASE,0.8054196927029298
"('triple', 'maximum', '0.22', 'cov', '180', '3')",func,ASE,0.7566818594623957
"('triple', 'maximum', '0.22', 'cov', '180', '0')",func,ASE,0.7567663817663817
"('triple', 'maximum', '0.22', 'cov', '180', '6')",func,ASE,0.7778574908108586
"('kmeans', 'maximum', '0.22', 'cov', '180', '3')",func,ASE,0.7656972467423288
"('kmeans', 'maximum', '0.22', 'cov', '180', '0')",func,ASE,0.7604629413140052
"('kmeans', 'maximum', '0.22', 'cov', '180', '6')",func,ASE,0.7748835077534184
"('triple', 'maximum', '0.22', 'cov', '135', '3')",func,ASE,0.7610516499405389
"('triple', 'maximum', '0.22', 'cov', '135', '0')",func,ASE,0.7547966618763079
"('triple', 'maximum', '0.22', 'cov', '135', '6')",func,ASE,0.782623151399085
"('kmeans', 'maximum', '0.22', 'cov', '135', '3')",func,ASE,0.7693760683760683
"('kmeans', 'maximum', '0.22', 'cov', '135', '0')",func,ASE,0.7616538461538462
"('kmeans', 'maximum', '0.22', 'cov', '135', '6')",func,ASE,0.7831585868023114
"('triple', 'maximum', '0.22', 'cov', '228', '3')",func,ASE,0.7571888300633239
"('triple', 'maximum', '0.22', 'cov', '228', '0')",func,ASE,0.7536365263184804
"('triple', 'maximum', '0.22', 'cov', '228', '6')",func,ASE,0.7762329786016707
"('kmeans', 'maximum', '0.22', 'cov', '228', '3')",func,ASE,0.7590375142099279
"('kmeans', 'maximum', '0.22', 'cov', '228', '0')",func,ASE,0.7588097945960849
"('kmeans', 'maximum', '0.22', 'cov', '228', '6')",func,ASE,0.7799554969080701
"('triple', 'maximum', '0.22', 'cov', '77', '3')",func,ASE,0.7738086053030887
"('triple', 'maximum', '0.22', 'cov', '77', '0')",func,ASE,0.7561104354582616
"('triple', 'maximum', '0.22', 'cov', '77', '6')",func,ASE,0.7719711590679331
"('kmeans', 'maximum', '0.22', 'cov', '77', '3')",func,ASE,0.7799957835929059
"('kmeans', 'maximum', '0.22', 'cov', '77', '0')",func,ASE,0.7778514588859416
"('kmeans', 'maximum', '0.22', 'cov', '77', '6')",func,ASE,0.7990750384367407
"('triple', 'maximum', '0.22', 'partcorr', '180', '3')",func,ASE,0.7951174994296144
"('triple', 'maximum', '0.22', 'partcorr', '180', '0')",func,ASE,0.7716686186073941
"('triple', 'maximum', '0.22', 'partcorr', '180', '6')",func,ASE,0.804769496479341
"('kmeans', 'maximum', '0.22', 'partcorr', '180', '3')",func,ASE,0.7913016381766381
"('kmeans', 'maximum', '0.22', 'partcorr', '180', '0')",func,ASE,0.7728468113083499
"('kmeans', 'maximum', '0.22', 'partcorr', '180', '6')",func,ASE,0.8110088616223586
"('triple', 'maximum', '0.22', 'partcorr', '135', '3')",func,ASE,0.7955149176523222
"('triple', 'maximum', '0.22', 'partcorr', '135', '0')",func,ASE,0.7718989530135041
"('triple', 'maximum', '0.22', 'partcorr', '135', '6')",func,ASE,0.786443115516598
"('kmeans', 'maximum', '0.22', 'partcorr', '135', '3')",func,ASE,0.780429129289387
"('kmeans', 'maximum', '0.22', 'partcorr', '135', '0')",func,ASE,0.7713219662458242
"('kmeans', 'maximum', '0.22', 'partcorr', '135', '6')",func,ASE,0.793974619025329
"('triple', 'maximum', '0.22', 'partcorr', '228', '3')",func,ASE,0.7869321432658198
"('triple', 'maximum', '0.22', 'partcorr', '228', '0')",func,ASE,0.7771054467219658
"('triple', 'maximum', '0.22', 'partcorr', '228', '6')",func,ASE,0.8132162726618578
"('kmeans', 'maximum', '0.22', 'partcorr', '228', '3')",func,ASE,0.7864931364931365
"('kmeans', 'maximum', '0.22', 'partcorr', '228', '0')",func,ASE,0.7741797080763284
"('kmeans', 'maximum', '0.22', 'partcorr', '228', '6')",func,ASE,0.7983675298215358
"('triple', 'maximum', '0.22', 'partcorr', '77', '3')",func,ASE,0.7831941959848937
"('triple', 'maximum', '0.22', 'partcorr', '77', '0')",func,ASE,0.7778287033500539
"('triple', 'maximum', '0.22', 'partcorr', '77', '6')",func,ASE,0.7966214383819297
"('kmeans', 'maximum', '0.22', 'partcorr', '77', '3')",func,ASE,0.7761108400643285
"('kmeans', 'maximum', '0.22', 'partcorr', '77', '0')",func,ASE,0.7734038278910074
"('kmeans', 'maximum', '0.22', 'partcorr', '77', '6')",func,ASE,0.8024723503446908
"('triple', 'maximum', '0.15', 'corr', '180', '3')",func,ASE,0.8039182048994715
"('triple', 'maximum', '0.15', 'corr', '180', '0')",func,ASE,0.7993031274281274
"('triple', 'maximum', '0.15', 'corr', '180', '6')",func,ASE,0.828242352580525
"('kmeans', 'maximum', '0.15', 'corr', '180', '3')",func,ASE,0.8088144868720409
"('kmeans', 'maximum', '0.15', 'corr', '180', '0')",func,ASE,0.7935848409079767
"('kmeans', 'maximum', '0.15', 'corr', '180', '6')",func,ASE,0.8447824701077086
"('triple', 'maximum', '0.15', 'corr', '135', '3')",func,ASE,0.8108664684751641
"('triple', 'maximum', '0.15', 'corr', '135', '0')",func,ASE,0.7926502040075447
"('triple', 'maximum', '0.15', 'corr', '135', '6')",func,ASE,0.8319265275787014
"('kmeans', 'maximum', '0.15', 'corr', '135', '3')",func,ASE,0.8244938860814773
"('kmeans', 'maximum', '0.15', 'corr', '135', '0')",func,ASE,0.8075150841409088
"('kmeans', 'maximum', '0.15', 'corr', '135', '6')",func,ASE,0.8417144505752101
"('triple', 'maximum', '0.15', 'corr', '228', '3')",func,ASE,0.8075845722904547
"('triple', 'maximum', '0.15', 'corr', '228', '0')",func,ASE,0.7969060157159965
"('triple', 'maximum', '0.15', 'corr', '228', '6')",func,ASE,0.8385350366733345
"('kmeans', 'maximum', '0.15', 'corr', '228', '3')",func,ASE,0.8067733619588995
"('kmeans', 'maximum', '0.15', 'corr', '228', '0')",func,ASE,0.7939904885430177
"('kmeans', 'maximum', '0.15', 'corr', '228', '6')",func,ASE,0.8461058292518967
"('triple', 'maximum', '0.15', 'corr', '77', '3')",func,ASE,0.8184940248288665
"('triple', 'maximum', '0.15', 'corr', '77', '0')",func,ASE,0.7949194547707558
"('triple', 'maximum', '0.15', 'corr', '77', '6')",func,ASE,0.8395525265910828
"('kmeans', 'maximum', '0.15', 'corr', '77', '3')",func,ASE,0.8337794272004798
"('kmeans', 'maximum', '0.15', 'corr', '77', '0')",func,ASE,0.8070021267204365
"('kmeans', 'maximum', '0.15', 'corr', '77', '6')",func,ASE,0.8527729057045019
"('triple', 'maximum', '0.15', 'cov', '180', '3')",func,ASE,0.7959530429409948
"('triple', 'maximum', '0.15', 'cov', '180', '0')",func,ASE,0.7788329137232854
"('triple', 'maximum', '0.15', 'cov', '180', '6')",func,ASE,0.8200032033081437
"('kmeans', 'maximum', '0.15', 'cov', '180', '3')",func,ASE,0.8013490711830196
"('kmeans', 'maximum', '0.15', 'cov', '180', '0')",func,ASE,0.7873269065129529
"('kmeans', 'maximum', '0.15', 'cov', '180', '6')",func,ASE,0.8395361934987937
"('triple', 'maximum', '0.15', 'cov', '135', '3')",func,ASE,0.792962356792144
"('triple', 'maximum', '0.15', 'cov', '135', '0')",func,ASE,0.775625109423992
"('triple', 'maximum', '0.15', 'cov', '135', '6')",func,ASE,0.8224004107396334
"('kmeans', 'maximum', '0.15', 'cov', '135', '3')",func,ASE,0.8206589569805836
"('kmeans', 'maximum', '0.15', 'cov', '135', '0')",func,ASE,0.7973213415228624
"('kmeans', 'maximum', '0.15', 'cov', '135', '6')",func,ASE,0.8375254375254375
"('triple', 'maximum', '0.15', 'cov', '228', '3')",func,ASE,0.7992592592592592
"('triple', 'maximum', '0.15', 'cov', '228', '0')",func,ASE,0.7878362485920626
"('triple', 'maximum', '0.15', 'cov', '228', '6')",func,ASE,0.8258156255480072
"('kmeans', 'maximum', '0.15', 'cov', '228', '3')",func,ASE,0.7886443404504241
"('kmeans', 'maximum', '0.15', 'cov', '228', '0')",func,ASE,0.783158603848259
"('kmeans', 'maximum', '0.15', 'cov', '228', '6')",func,ASE,0.8381009497514352
"('triple', 'maximum', '0.15', 'cov', '77', '3')",func,ASE,0.8123075351935646
"('triple', 'maximum', '0.15', 'cov', '77', '0')",func,ASE,0.7825402504472272
"('triple', 'maximum', '0.15', 'cov', '77', '6')",func,ASE,0.8341512806099652
"('kmeans', 'maximum', '0.15', 'cov', '77', '3')",func,ASE,0.8297353919023546
"('kmeans', 'maximum', '0.15', 'cov', '77', '0')",func,ASE,0.7987998843262001
"('kmeans', 'maximum', '0.15', 'cov', '77', '6')",func,ASE,0.8436693311187239
"('triple', 'maximum', '0.15', 'partcorr', '180', '3')",func,ASE,0.8386046701836176
"('triple', 'maximum', '0.15', 'partcorr', '180', '0')",func,ASE,0.8043920652616305
"('triple', 'maximum', '0.15', 'partcorr', '180', '6')",func,ASE,0.8345888484906094
"('kmeans', 'maximum', '0.15', 'partcorr', '180', '3')",func,ASE,0.832508048569234
"('kmeans', 'maximum', '0.15', 'partcorr', '180', '0')",func,ASE,0.8023483447460056
"('kmeans', 'maximum', '0.15', 'partcorr', '180', '6')",func,ASE,0.8292225894764957
"('triple', 'maximum', '0.15', 'partcorr', '135', '3')",func,ASE,0.8324601095498929
"('triple', 'maximum', '0.15', 'partcorr', '135', '0')",func,ASE,0.8062834601296139
"('triple', 'maximum', '0.15', 'partcorr', '135', '6')",func,ASE,0.8332189374254385
"('kmeans', 'maximum', '0.15', 'partcorr', '135', '3')",func,ASE,0.8344229917935098
"('kmeans', 'maximum', '0.15', 'partcorr', '135', '0')",func,ASE,0.7972312631755356
"('kmeans', 'maximum', '0.15', 'partcorr', '135', '6')",func,ASE,0.8356579544985342
"('triple', 'maximum', '0.15', 'partcorr', '228', '3')",func,ASE,0.83539729030711
"('triple', 'maximum', '0.15', 'partcorr', '228', '0')",func,ASE,0.8162744168904333
"('triple', 'maximum', '0.15', 'partcorr', '228', '6')",func,ASE,0.8370633861963342
"('kmeans', 'maximum', '0.15', 'partcorr', '228', '3')",func,ASE,0.8215781469825237
"('kmeans', 'maximum', '0.15', 'partcorr', '228', '0')",func,ASE,0.8003100466728013
"('kmeans', 'maximum', '0.15', 'partcorr', '228', '6')",func,ASE,0.8448530445788215
"('triple', 'maximum', '0.15', 'partcorr', '77', '3')",func,ASE,0.8089256008719096
"('triple', 'maximum', '0.15', 'partcorr', '77', '0')",func,ASE,0.7886006966889321
"('triple', 'maximum', '0.15', 'partcorr', '77', '6')",func,ASE,0.8173422873422873
"('kmeans', 'maximum', '0.15', 'partcorr', '77', '3')",func,ASE,0.8224970966906452
"('kmeans', 'maximum', '0.15', 'partcorr', '77', '0')",func,ASE,0.8088035023518895
"('kmeans', 'maximum', '0.15', 'partcorr', '77', '6')",func,ASE,0.8312733265474286
"('triple', 'maximum', '0.08', 'corr', '180', '3')",func,ASE,0.853326882760845
"('triple', 'maximum', '0.08', 'corr', '180', '0')",func,ASE,0.8363813931499521
"('triple', 'maximum', '0.08', 'corr', '180', '6')",func,ASE,0.8651947488336769
"('kmeans', 'maximum', '0.08', 'corr', '180', '3')",func,ASE,0.8692660550458715
"('kmeans', 'maximum', '0.08', 'corr', '180', '0')",func,ASE,0.8342462794989595
"('kmeans', 'maximum', '0.08', 'corr', '180', '6')",func,ASE,0.8856669185661646
"('triple', 'maximum', '0.08', 'corr', '135', '3')",func,ASE,0.8523099225324858
"('triple', 'maximum', '0.08', 'corr', '135', '0')",func,ASE,0.8292416124505677
"('triple', 'maximum', '0.08', 'corr', '135', '6')",func,ASE,0.8760522617988683
"('kmeans', 'maximum', '0.08', 'corr', '135', '3')",func,ASE,0.870094386487829
"('kmeans', 'maximum', '0.08', 'corr', '135', '0')",func,ASE,0.8344943995628926
"('kmeans', 'maximum', '0.08', 'corr', '135', '6')",func,ASE,0.8842762632271711
"('triple', 'maximum', '0.08', 'corr', '228', '3')",func,ASE,0.8461945139185424
"('triple', 'maximum', '0.08', 'corr', '228', '0')",func,ASE,0.8346560072795813
"('triple', 'maximum', '0.08', 'corr', '228', '6')",func,ASE,0.8651506873402538
"('kmeans', 'maximum', '0.08', 'corr', '228', '3')",func,ASE,0.861654353179777
"('kmeans', 'maximum', '0.08', 'corr', '228', '0')",func,ASE,0.835400945570437
"('kmeans', 'maximum', '0.08', 'corr', '228', '6')",func,ASE,0.8731982918029431
"('triple', 'maximum', '0.08', 'corr', '77', '3')",func,ASE,0.8591311272896013
"('triple', 'maximum', '0.08', 'corr', '77', '0')",func,ASE,0.8156679921385804
"('triple', 'maximum', '0.08', 'corr', '77', '6')",func,ASE,0.8748387356877921
"('kmeans', 'maximum', '0.08', 'corr', '77', '3')",func,ASE,0.866335173536974
"('kmeans', 'maximum', '0.08', 'corr', '77', '0')",func,ASE,0.8285973003960809
"('kmeans', 'maximum', '0.08', 'corr', '77', '6')",func,ASE,0.8702991452991452
"('triple', 'maximum', '0.08', 'cov', '180', '3')",func,ASE,0.851069979852127
"('triple', 'maximum', '0.08', 'cov', '180', '0')",func,ASE,0.82843436075234
"('triple', 'maximum', '0.08', 'cov', '180', '6')",func,ASE,0.8618621932825663
"('kmeans', 'maximum', '0.08', 'cov', '180', '3')",func,ASE,0.8648072941551203
"('kmeans', 'maximum', '0.08', 'cov', '180', '0')",func,ASE,0.828323594964159
"('kmeans', 'maximum', '0.08', 'cov', '180', '6')",func,ASE,0.8859668839439575
"('triple', 'maximum', '0.08', 'cov', '135', '3')",func,ASE,0.8494009043459594
"('triple', 'maximum', '0.08', 'cov', '135', '0')",func,ASE,0.8188260813260815
"('triple', 'maximum', '0.08', 'cov', '135', '6')",func,ASE,0.870713584837452
"('kmeans', 'maximum', '0.08', 'cov', '135', '3')",func,ASE,0.8660795863221945
"('kmeans', 'maximum', '0.08', 'cov', '135', '0')",func,ASE,0.8202887663180648
"('kmeans', 'maximum', '0.08', 'cov', '135', '6')",func,ASE,0.877450980392157
"('triple', 'maximum', '0.08', 'cov', '228', '3')",func,ASE,0.8432132354961936
"('triple', 'maximum', '0.08', 'cov', '228', '0')",func,ASE,0.8312401200332235
"('triple', 'maximum', '0.08', 'cov', '228', '6')",func,ASE,0.859903243805321
"('kmeans', 'maximum', '0.08', 'cov', '228', '3')",func,ASE,0.8517249597807305
"('kmeans', 'maximum', '0.08', 'cov', '228', '0')",func,ASE,0.8310536827452641
"('kmeans', 'maximum', '0.08', 'cov', '228', '6')",func,ASE,0.8726904792894641
"('triple', 'maximum', '0.08', 'cov', '77', '3')",func,ASE,0.8526086845758976
"('triple', 'maximum', '0.08', 'cov', '77', '0')",func,ASE,0.8102457846047589
"('triple', 'maximum', '0.08', 'cov', '77', '6')",func,ASE,0.8709970727815615
"('kmeans', 'maximum', '0.08', 'cov', '77', '3')",func,ASE,0.8583442090178617
"('kmeans', 'maximum', '0.08', 'cov', '77', '0')",func,ASE,0.8211295801989807
"('kmeans', 'maximum', '0.08', 'cov', '77', '6')",func,ASE,0.8707442791949835
"('triple', 'maximum', '0.08', 'partcorr', '180', '3')",func,ASE,0.8685468325015184
"('triple', 'maximum', '0.08', 'partcorr', '180', '0')",func,ASE,0.8588405506213725
"('triple', 'maximum', '0.08', 'partcorr', '180', '6')",func,ASE,0.8747195245191237
"('kmeans', 'maximum', '0.08', 'partcorr', '180', '3')",func,ASE,0.856931812342634
"('kmeans', 'maximum', '0.08', 'partcorr', '180', '0')",func,ASE,0.8474684495192308
"('kmeans', 'maximum', '0.08', 'partcorr', '180', '6')",func,ASE,0.8613511733288891
"('triple', 'maximum', '0.08', 'partcorr', '135', '3')",func,ASE,0.8598657922557293
"('triple', 'maximum', '0.08', 'partcorr', '135', '0')",func,ASE,0.8092793559598538
"('triple', 'maximum', '0.08', 'partcorr', '135', '6')",func,ASE,0.8549916292184334
"('kmeans', 'maximum', '0.08', 'partcorr', '135', '3')",func,ASE,0.8540691192865107
"('kmeans', 'maximum', '0.08', 'partcorr', '135', '0')",func,ASE,0.8303409749384326
"('kmeans', 'maximum', '0.08', 'partcorr', '135', '6')",func,ASE,0.8651962571393851
"('triple', 'maximum', '0.08', 'partcorr', '228', '3')",func,ASE,0.8599429601528238
"('triple', 'maximum', '0.08', 'partcorr', '228', '0')",func,ASE,0.8598051953791355
"('triple', 'maximum', '0.08', 'partcorr', '228', '6')",func,ASE,0.8582621082621084
"('kmeans', 'maximum', '0.08', 'partcorr', '228', '3')",func,ASE,0.8689497610262638
"('kmeans', 'maximum', '0.08', 'partcorr', '228', '0')",func,ASE,0.8503497246327074
"('kmeans', 'maximum', '0.08', 'partcorr', '228', '6')",func,ASE,0.8631792431970844
"('triple', 'maximum', '0.08', 'partcorr', '77', '3')",func,ASE,0.8100889060688056
"('triple', 'maximum', '0.08', 'partcorr', '77', '0')",func,ASE,0.7654936695393127
"('triple', 'maximum', '0.08', 'partcorr', '77', '6')",func,ASE,0.8619629925002215
"('kmeans', 'maximum', '0.08', 'partcorr', '77', '3')",func,ASE,0.8369015424679487
"('kmeans', 'maximum', '0.08', 'partcorr', '77', '0')",func,ASE,0.7874573702159908
